codBPIN;nomProy
0047002890000;DISEÑO Y DESARROLLO DE LA INFRAESTRUCTURA AMBIENTAL PARA LAS UNIDADES DE LA ARMADA A NIVEL NACIONAL
0047002940000;ADQUISICION Y RENOVACION SISTEMAS DE COMUNICACIONES DE LA ARC A NIVEL NACIONAL
0047003210000;ADQUISICION Y DOTACIÓN DE UNIDADES ESPECIALES PARA COBERTURA FLUVIAL Y MARÍTIMA A NIVEL NACIONAL
0048000060000;MANTENIMIENTO MAYOR EQUIPO DE TRANSPORTES DEL EJERCITO
0048000120000;CONSTRUCCION Y MEJORAMIENTO AMBIENTAL PARA LAS INSTALACIONES DEL EJERCITO A NIVEL NACIONAL
0048000149999;MANTENIMIENTO MAYOR DE ARMAMENTO.
0048000150000;ADQUISICION DE MUNICION
0048000170000;MANTENIMIENTO MAYOR EQUIPO DE INGENIEROS FIJO Y DE COMBATE.
0048000190000;ADQUISICION EQUIPO DE INGENIEROS FIJO Y DE COMBATE
0048000210000;ADQUISICION Y RENOVACION MATERIAL DE GUERRA.
0048000220000;ADQUISICION EQUIPO DE TRANSPORTE
0048000250000;ADQUISICION EQUIPO Y MATERIAL DE COMUNICACIONES
0048000460000;MANTENIMIENTO MAYOR VEHICULOS BLINDADOS
0048001490000;MANTENIMIENTO MAYOR DE INSTALACIONES-UNIDADES DEL EJERCITO.
0048001510000;ADQUISICION MATERIAL TECNICO DE INTELIGENCIA
0048002440000;ADQUISICION Y RENOVACION DE MUNICIONES DE ARTILLERIA REGION CENTROORIENTE
0048002460000;AMPLIACION REUBICACION Y MEJORAMIENTO DE LAS INSTALACIONES DE LOS CANTONES MILITARES UBICADOS EN LA CIUDAD DE BOGOTA
0048002820000;CONSTRUCCION AMPLIACIÓN, CONSOLIDACIÓN, REMODELACIÓN, RECONSTRUCCIÓN, MANTENIMIENTO Y/O DOTACIÓN DE LAS UNIDADES ESTRATÉGICAS DEL EJÉRCITO A  NIVEL NACIONAL
0051001880000;ADQUISICION DE EQUIPO HOSPITALARIO
0051002760000;CONSTRUCCION RECONSTRUCCION AMPLIACION ADECUACION MANTENIMIENTO Y DOTACION COMANDOS DE POLICIA  A NIVEL NACIONAL
0051002820000;CONSTRUCCION, REFORZAMIENTO, ADECUACION, REMODELACION, MANTENIMIENTO Y DOTACION INSTALACIONES COMPLEJO MUZU.
0051003030000;CONSTRUCCION ADECUACION Y DOTACION ESCUELAS DE FORMACION DE LA POLICIA NACIONAL
0051003089999;CONSTRUCCION COMPRA DE TERRENOS, AMPLIACIÓN, DOTACIÓN  Y MANTENIMIENTO DE LOS CENTROS VACACIONALES DE LA POLICIA NACIONAL
0051003109999;ADQUISICION DE TERRENOS, CONSTRUCCION, ADECUACION, DOTACION Y MANTENIMIENTO DE LOS COLEGIOS DE LA POLICIA NACIONAL
0051003149999;ADQUISICION Y MANTENIMIENTO EQUIPOS DE MOVILIDAD PARA LA POLICÍA NACIONAL
0051003179999;CONSTRUCCION REFORZAMIENTO ADECUACIÓN REMODELACIÓN MANTENIMIENTO Y DOTACIÓN INSTALACIONES COMPLEJO ESPOL BOGOTA
0051003199999;ADQUISICION ACTUALIZACION Y DESSARROLLO TECNOLOGICO POLICIA NACIONAL
0051003229999;ADQUISICION Y MANTENIMIENTO DE ARMAMENTO,  ACCESORIOS Y EQUIPOS PARA LA PRESERVACIÓN DE LA SEGURIDAD NACIONAL
0064002160000;IMPLANTACION , ASISTENCIA Y APOYO DE LAS CASAS DE JUSTICIA
0066005020000;MEJORAMIENTO DE LA CAPACIDAD TECNICA Y ADMINISTRATIVA PARA LA PRODUCCION Y DIFUSION DE LA INFORMACION BASICA NACIONAL
0066005050000;LEVANTAMIENTO RECOPILACION Y ACTUALIZACION DE LA INFORMACION RELACIONADA CON SERVICIOS PUBLICOS A NIVEL NACIONAL
0066005060000;LEVANTAMIENTO RECOPILACION Y ACTUALIZACION DE LA INFORMACION RELACIONADA CON PRECIOS A NIVEL NACIONAL
0066005070000;LEVANTAMIENTO RECOPILACION Y ACTUALIZACION DE LA INFORMACION RELACIONADA CON ASPECTOS SOCIO-DEMOGRAFICOS A NIVEL NACIONAL
0066005110000;LEVANTAMIENTO RECOPILACION Y ACTUALIZACION DE LA INFORMACION RELACIONADA CON CUENTAS NACIONALES Y MACROECONOMIA A NIVEL NACIONAL
0066005160000;LEVANTAMIENTO RECOPILACION Y ACTUALIZACION DE INFORMACION RELACIONADA CON PLANIFICACION Y ARMONIZACION ESTADISTICA A NIVEL NACIONAL
0086002080000;ESTUDIOS INVESTIGACIONES Y CONSOLIDACION DE ESTADISTICAS DEL SECTOR SOLIDARIO EN COLOMBIA
0094000530000;AMPLIACION , RENOVACION E IMPLANTACION DE TECNOLOGIAS DE INFORMACION.
0094000640000;CAPACITACION PARA EL FORTALECIMIENTO INSTITUCIONAL
0094001140000;DOTACION DE LA INFRAESTRUCTURA TECNOLOGICA EN INFORMATICA Y COMUNICACIONES DE ULTIMA GENERACION PARA LA UGPP
0094001209999;APOYO A PROYECTOS DE INVERSION A NIVEL NACIONAL  - DISTRIBUCION PREVIO CONCEPTO DNP
0095000010000;CAPACITACION   Y ENTRENAMIENTO PARA EL FORTALECIMIENTO DE COMPETENCIAS EN SUPERVISION FINANCIERA
0096000089999;ACTUALIZACION  PERFECCIONAMIENTO DE LA CAPACIDAD DE LOS FUNCIONARIOS PUBLICOS Y LOS CIUDADANOS PARA EL FORTALECIMIENTO DE LA GESTION PUBLICA
0096000220000;ACTUALIZACION DEL RECURSO HUMANO DE LA ESAP.
0096000910000;ADQUISICION  O CONSTRUCCION Y DOTACION DE SEDES CENTRAL Y TERRITORIALES DE LA ESAP
1004000020000;IMPLEMENTACION DEL PLAN ESTRATEGICO DE DESARROLLO INFORMATICO Y TECNOLOGICO DEL ICBF
1004000480000;PROTECCION -ACCIONES PARA PRESERVAR Y RESTITUIR EL EJERCICIO INTEGRAL DE LOS DERECHOS DE LA NINEZ Y LA FAMILIA
1004000490000;ESTUDIOS SOCIALES OPERATIVOS Y ADMINISTRATIVOS PARA MEJORAR LA GESTION INSTITUCIONAL
1004000520000;APLICACION DE LA PROMOCION Y FOMENTO PARA LA CONSTRUCCION DE UNA CULTURA DE LOS DERECHOS DE LA NINEZ Y LA FAMILIA
1004001210000;ASISTENCIA A LA PRIMERA INFANCIA A NIVEL NACIONAL
1004001230000;APOYO FORMATIVO A LA FAMILIA PARA SER GARANTE DE DERECHOS A NIVEL NACIONAL
1006002840000;IMPLANTACION DEL SISTEMA NACIONAL DE ARCHIVOS EN COLOMBIA.
1007000290000;IMPLANTACION PLAN ANUAL ANTIEVASION (ARTICULO 154 LEY 223 DE 1995)
1007000850000;CONSTRUCCION, DISENO, CONTRATACION NORMALIZACION, ADECUACION, DOTACION E IMPLANTACION DEL LABORATORIO NACIONAL DE ADUANAS EN UN PREDIO PROPIEDAD DE LA DIAN
1011000230000;MEJORAMIENTO Y MANTENIMIENTO DE EDIFICIOS-SEDES MEDLEGAL  A NIVEL NACIONAL
1011000290000;SISTEMATIZACION GENERAL DEL INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES.
1011000850000;MANTENIMIENTO DE EQUIPOS DE ALTA TECNOLOGIA,  ACTUALIZACION Y REPOSICION DE  EQUIPOS ELECTROMECANICOS DE LAS AREAS FORENSES A NIVEL NACIONAL
1011000930000;MEJORAMIENTO DE LA CAPACIDAD DE ANALISIS EN PRUEBAS DE ADN A NIVEL NACIONAL
1011000990000;MEJORAMIENTO DEL SERVICIO DE CLINICA  ODONTOLOGIA PSICOLOGIA Y PSIQUIATRIA FORENSE EN EL INMLYCF A NIVEL NACIONAL
1011001000000;PREVENCION , TRATAMIENTO Y CONTROL DE LOS RESIDUOS GENERADOS EN LAS SEDES DEL INMLYCF A NIVEL NACIONAL
1011001060000;MEJORAMIENTO DE LOS PROCEDIMIENTOS DE PATOLOGÍA FORENSE Y FORTALECIMIENTO DE LA CAPACIDAD DE RESPUESTA EN LA ATENCIÓN DE CASOS DE MUERTES COLECTIVAS Y DESASTRES EN EL INMLYCF A NIVEL NACIONAL
1011001070000;IMPLEMENTACION Y DESARROLLO DE LA PLANEACIÓN ESTRATÉGICA EN EL INMLYCF A NIVEL NACIONAL
1015000080000;APLICACION DE LOS PROGRAMAS DE SALUD OCUPACIONAL.
1015000330000;MEJORAMIENTO Y MANTENIMIENTO DE LA INFRAESTRUCTURA ADMINISTRATIVA A NIVEL NACIONAL.
1015000660000;CONSTRUCCION DE INFRAESTRUCTURA AEROPORTUARIA A NIVEL NACIONAL
1015000740000;ADQUISICION DE SISTEMAS Y SERVICIOS INFORMATICOS PARA EL PLAN NACIONAL DE INFORMATICA.
1015000790000;ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.
1015000800000;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE EXTINCION DE INCENDIOS Y BUSQUEDA Y RESCATE.
1015000820000;ADQUISICION SERVICIO RED INTEGRADA DE MICROONDAS,CANALES TELEFONICOS Y TELEGRAFICOS NIVEL NACIONAL
1015000830000;ADQUISICION DE EQUIPOS Y SISTEMAS PARA LA RED METEOROLOGICA AERONAUTICA.
1015000840000;ADQUISICION DE EQUIPOS PARA REDES DE TELECOMUNICACIONES.
1015000990000;ADQUISICION DE EQUIPOS Y SERVICIOS MEDICOS PARA SANIDADES AEROPORTUARIAS
1015001000000;ADECUACION MANTENIMIENTO Y MEJORAMIENTO DE LA INFRAESTRUCTURA AMBIENTAL AEROPORTUARIA
1015001010000;CONTROL OPERACIONAL PARA GARANTIZAR LA SEGURIDAD AEREA
1015001020000;MANTENIMIENTO Y CONSERVACION DE EQUIPOS Y SISTEMAS AEROPORTUARIOS A NIVEL NACIONAL.
1015001030000;REPOSICION Y MANTENIMIENTO PARQUE AUTOMOTOR PARA LA OPERACION DE LA INFRAESTRUCTURA AERONAUTICA Y AEROPORTUARIA
1015001090000;ADQUISICION DE SERVICIOS DE SEGURIDAD PARA EL CONTROL Y OPERACION DE LOS SISTEMAS DE SEGURIDAD AEROPORTUARIA Y AYUDAS A LA NAVEGACION AEREA.
1015001150000;AMPLIACION MANTENIMIENTO Y MEJORAMIENTO DE LA INFRAESTRUCTURA AEROPORTUARIA  AEROPUERTOS COMUNITARIOS
1016000379999;IMPLANTACION DE PROYECTOS PARA POBLACION EN CONDICIONES ESPECIALES A NIVEL NACIONAL-ATENCION A LA POBLACION DESPLAZADA -APD
1016000480000;DISENO IMPLANTACION E IMPLEMENTACION DEL SISTEMA DE INFORMACION PARA LA SUPERINTENDENCIA NACIONAL DE SALUD.
1016000660000;DISENO IMPLANTACION E IMPLEMENTACION DEL SISTEMA NACIONAL DE INSPECCION, VIGILANCIA Y CONTROL PARA EL SISTEMA GENERAL DE SEGURIDAD SOCIAL EN SALUD.
1016000730000;INVESTIGACION EN SALUD
1016001580000;IMPLANTACION SISTEMA DE INFORMACION
1016001620000;MEJORAMIENTO DE LA SITUACION NUTRICIONAL, ENFERMEDADES RELACIONADAS CON MALNUTRICION, CULTURA Y SEGURIDAD ALIMENTARIA DE LA POBLACION COLOMBIANA.
1016002430000;PREVENCION CONTROL Y VIGILANCIA EN SALUD PUBLICA.
1016002970000;IMPLEMENTACION FONDO DE SOLIDARIDAD PENSIONAL, SUBCUENTA DE SOLIDARIDAD.
1016002989999;IMPLANTACION FONDO DE SOLIDARIDAD PENSIONAL SUBCUENTA DE SUBSISTENCIA.
1016004340000;ASISTENCIA Y PROMOCION SOCIAL POR LA INCLUSION Y LA EQUIDAD NACIONAL
1024001459999;ADMINISTRACION LEVANTAMIENTO MONTAJE Y OPERACION DE LOS SISTEMAS DE INFORMACION AGROPECUARIA A NIVEL NACIONAL
1024001640000;FORMULACION Y EJECUCION DE LAS ALIANZAS PRODUCTIVAS
1100000960000;MANTENIMIENTO  MAYOR DE EQUIPOS HOSPITAL MILITAR CENTRAL
1100001110000;MANTENIMIENTO Y CONSERVACION DE VIVIENDAS FISCALES EN EL PAIS
1100001440000;MEJORAMIENTO SISTEMA DE INFORMACION DEL HOSPITAL MILITAR CENTRAL BOGOTA
1100001600000;IMPLEMENTACION SISTEMA INTEGRADO DE INFORMACION TIPO ERP EN LA AGENCIA LOGISTICA DE LAS FUERZAS MILITARES A NIVEL NACIONAL
1100001780000;MANTENIMIENTO MAYOR DE LOS BIENES INMUEBLES DE CREMIL EN EL CENTRO INTERNACIONAL TEQUENDAMA BOGOTA
1100001810000;MEJORAMIENTO DE LA INFRAESTRUCTURA LOGISTICA Y DE CONECTIVIDAD DE SEGUNDO NIVEL DE LA AGENCIA LOGISTICA DE LAS FF.MM A NIVEL NACIONAL
1100001830000;CONSTRUCCION NUEVA SEDE ICFE BOGOTA D.C.
1101000600000;APOYO FORTALECIMIENTO DE LA TRANSFERENCIA INTERNACIONAL DE CONOCIMIENTO A LOS ACTORES DEL SNCTI NIVEL NACIONAL
1102001080000;AMPLIACION DE LA RED CORPORATIVA DE TELECOMUNICACIONES - PMT REGION NACIONAL
1102001160000;MEJORAMIENTO DE LA RED ELECTRICA Y DE COMUNICACIONES A NIVEL NACIONAL
1102002220000;CAPACITACION INDUCCION Y REINDUCCION PERMANENTE DE LOS PROCESOS MISIONALES DE LA REGISTRADURIA A NIVEL NACIONAL
1102002290000;IMPLEMENTACION CENTRO DE ESTUDIOS EN DEMOCRACIA Y ASUNTOS ELECTORALES CEDAE EN COLOMBIA
1102002380000;FORTALECIMIENTO DEL REGISTRO CIVIL - NACIONAL
1105000010000;AMPLIACION MEJORAMIENTO Y RENOVACION DE LA INFRAESTRUCTURA INFORMATICA EN LA FISCALIA GENERAL DE LA NACION.
1105000520000;MANTENIMIENTO DOTACION Y REPOSICION DE LAS AREAS DE CRIMINALISTICA E INVESTIGACION A NIVEL NACIONAL
1106000190000;IMPLANTACION DEL PROGRAMA DE APOYO INTEGRAL PARA LOS USUARIOS DE COMERCIO EXTERIOR
1106001320000;APOYO A LA PROMOCION Y COMPETITIVIDAD TURISTICA LEY 1101 DE 2006 ANIVEL NACIONAL
1106001440000;IMPLANTACION Y DIFUSION DE UN NUEVO SISTEMA  DE CONTABILIDAD CON REFERENTE INTERNACIONAL A NIVEL NACIONAL
1114000380000;CAPACITACION FORMACION DE FUNCIONARIOS Y EMPLEADOS JUDICIALES Y DEL PERSONAL ADMINISTRATIVO.
1114000410000;APLICACION DE UN SISTEMA DE INFORMACION ESTADISTICO DE GESTION DE LA RAMA JUDICIAL
1114003000000;SISTEMATIZACION DE DESPACHOS JUDICIALES A NIVEL NACIONAL
1114003190000;MEJORAMIENTO DE LOS PROCESOS DE ADMINISTRACION DE LA CARRERA JUDICIAL
1114003640000;ADQUISICION DE LOTE, CONSTRUCCION Y ADECUACIÓN  SEDE TRIBUNALES  DE MEDELLIN Y ANTIOQUIA   - PREVIO CONCEPTO DNP
1114003790000;IMPLEMENTACION Y FORTALECIMIENTO DE LA UNIDAD DE REGISTRO NACIONAL DE ABOGADOS - AUXILIARES DE LA JUSTICIA SISTEMAS DE CONTROL INFORMACION Y PUBLICACIONES A NIVEL NACIONAL
1114003810000;IMPLEMENTACION DE UN SISTEMA DE GESTIÓN INTEGRADO DEL CONSEJO SUPERIOR DE LA JUDICATURA A NIVEL NACIONAL
1114003820000;CAPACITACION, FORMULACION, IMPLEMENTACION Y FORTALECIMIENTO DE  PROGRAMAS DE BIENESTAR SOCIAL PARA LOS SERVIDORES JUDICIALES A NIVEL NACIONAL
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
1117000220000;INVESTIGACION Y PRESTACION DE SERVICIOS DE INFORMACION GEOGRAFICA
1117000230000;CONSERVACION MANTENIMIENTO Y ACTUALIZACION DE LA INFRAESTRUCTURA TELE INFORMATICA A NIVEL NACIONAL
1117000240000;RENOVACION Y MANTENIMIENTO DE EQUIPO E INFRAESTRUCTURA FISICA DEL IGAC A NIVEL NACIONAL.
1117000270000;APOYO INTERINSTITUCIONAL A LA CANCILLERÍA PARA TRABAJOS RELACIONADOS CON LA DEMARCACIÓN DE FRONTERAS, ESTUDIOS TÉCNICOS AFINES Y CONSERVACIÓN DE LAS CUENCAS HIDROGRÁFICAS INTERNACIONALES.
1117000280000;CONSTRUCCION DE LA INFRAESTRUCTURA COLOMBIANA DE DATOS ESPACIALES ANIVEL NACIONAL
1117000530000;FORTALECIMIENTO COMISION COLOMBIANA DEL ESPACIO A NIVEL NACIONAL
1117000589999;PROYECTO PLAN NACIONAL DE PRODUCCIÓN GEODÉSICA COLOMBIA
1150021230000;SUBSIDIO FAMILIAR DE VIVIENDA PARA POBLACION DESPLAZADA REGION NACIONAL
1158000670000;ADECUACION MANTENIMIENTO Y DOTACION SEDE COLDEPORTES BOGOTA
1161001670000;MEJORAMIENTO Y MANTENIMIENTO DE INFRAESTRUCTURA ADMINISTRATIVA A NIVEL NACIONAL
1161002030000;ADQUISICION    DE EQUIPOS DE COMPUTO PARA LA REGISTRADURIA NACIONALDEL ESTADO CIVIL
1175000110000;ADECUACION,DOTACION Y MANTENIMIENTO SEDE SIC.
1184000010000;ASESORIA INVESTIGACION, CONSULTORIAS,  DIVULGACION Y  CAPACITACION EN TEMAS JURIDICOS, ECONOMICOS Y TECNICOS PARA LOGRAR UN MARCO REGULATORIO PARA LA CONVERGENCIA DE LOS SERVICOS DE TELECOM REGION NACIONAL
1187000330000;MEJORAMIENTO Y MANTENIMEINTO DE LA INFRAESTRUCTURA DEL SECTOR
1190000260000;ADECUACION MANTENIMIENTO Y DOTACION DE ESPACIO FISICO BIBLIOTECA NACIONAL
1190001270000;IMPLEMENTACION DEL PLAN NACIONAL DE LECTURA Y BIBLIOTECAS A NIVEL NACIONAL
1190001290000;ADMINISTRACION GENERAL DE LOS MONUMENTOS NACIONALES Y MUSEOS ADSCRITOS AL MINISTERIO DE CULTURA A NIVEL NACIONAL
1190001300000;IMPLANTACION DEL SISTEMA NACIONAL DE CULTURA A NIVEL NACIONAL
1190001310000;ASISTENCIA PARA LA PROMOCION Y DIFUSION DE MANIFESTACIONES CULTURALES A NIVEL NACIONAL
1190001320000;APOYO Y FORTALECIMIENTO DE LA INSTITUCIONALIDAD CULTURAL A NIVEL NACIONAL
1190001340000;RECUPERACION Y DIFUSION DEL PATRIMONIO CULTURAL EN COLOMBIA
1190001350000;IMPLANTACION DE PROGRAMAS PARA EL FORTALECIMIENTO EN LA FORMACION,GESTION Y DIFUSION DE PROYECTOS ARTISTICOS Y CULTURALES EN EL PAIS
1190001360000;CONSTRUCCION ADECUACION, MANTENIMIENTO, RESTAURACION Y DOTACION DE CENTROS CULTURALES A NIVEL TERRITORIAL
1190001949999;IMPLEMENTACION  PROGRAMA DE EMPRENDIMIENTO E INDUSTRIAS CULTURALES NACIONAL
1190001979999;ASISTENCIA PARA LA INCORPORACION DEL ENFOQUE DIFERENCIAL DE DIVERSIDAD Y DE ACCION SIN DAÑO EN PLANES, PROGRAMAS Y PROYECTOS EN ENTIDADES DE ESTADO Y DE GOBIERNO NACIONAL
1191000210000;MEJORAMIENTO DE LA COMPETITIVIDAD DEL SECTOR ARTESANAL DE LA POBLACION VULNERABLE DEL PAIS - ATENCION A LA POBLACION DESPLAZADA - APD.
1191000270000;APOYO Y FORTALECIMIENTO DEL SECTOR ARTESANAL EN COLOMBIA
1195000100000;CONSTRUCCION DE UN CENTRO MEDICO NAVAL NIVEL II PARA LA ARC EN BOGOTA
1200000060000;IMPLEMENTACION DEL PLAN GENERAL DE AUDITORIAS - P.G.A - DE LA AUDITORIA GENERAL DE LA REPUBLICA NIVEL NACIONAL
1204000170000;DIFUSION  INSTITUCIONAL A NIVEL NACIONAL
1204000180000;CAPACITACION PARA EL FORTALECIMIENTO DE LA CAPACIDAD INSTITUCIONALDE LA CREG PARA DESARROLLAR SU MISION
1220000010000;RENOVACION E IMPLEMENTACION DE TECNOLOGIAS DE LA INFORMACION EN EL ARCHIVO GENERAL DE LA NACION
1220000020000;MANTENIMIENTO Y ADECUACION DE LAS INSTALACIONES DEL ARCHIVO GENERAL DE LA NACION
1220000210000;MEJORAMIENTO, DOTACION Y ADECUACION DEL INMUEBLE PARA LA CREACION Y PUESTA EN FUNCIONAMIENTO DEL ARCHIVO INTERMEDIO DE LAS ENTIDADES FINANCIERAS PUBLICAS LIQUIDADAS. REGION BOGOTA D.C.
1220000220000;PRESERVACION DEL PATRIMONIO DOCUMENTAL COLOMBIANO.
1220000230000;APLICACION SISTEMA INTEGRAL NACIONAL DE ARCHIVOS ELECTRÓNICOS  NACIONAL
1251000240000;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS  A NIVEL NACIONAL
1368000010000;ADMINISTRACION DE LA PLANEACION, GESTION TECNICA, CONTROL Y VIGILANCIA DEL ESPECTRO RADIOELECTRICO EN COLOMBIA
2010011000004;MEJORAMIENTO  CONCESIÓN  ARMENIA PEREIRA MANIZALES
2010011000031;MANTENIMIENTO MEJORAMIENTO Y CONSERVACION DE VIAS, CAMINOS DE PROSPERIDAD. NACIONAL
2010011000055;ADMINISTRACIÓN Y GESTION PARA EL DESARROLLO Y COMPETITIVIDAD DEL SECTOR POSTAL Y LA PRESTACIÓN DEL SERVICIO POSTAL UNIVERSAL  A NIVEL NACIONAL
2010011000057;DIVULGACIÓN Y MANEJO DE LA INFORMACION QUE PRODUCE EL MINISTERIO EN SUS DIFERENTES PROGRAMAS A NIVEL NACIONAL
2011011000095;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA CARTAGO-ALCALA-MONTENEGRO-ARMENIA, DEPARTAMENTOS DEL VALLE DEL CAUCA Y QUINDIO
2011011000120;APLICACIÓN TECNOLOGIA EN EL CICLO VITAL DE DOCUMENTOS  DE LA DIAN A NIVEL NACIONAL
2011011000138;LINEAMIENTOS DE POLÍTICA PARA EL MERCADO DE ASEGURAMIENTO A NIVEL NACIONAL
2011011000142;IMPLEMENTACIÓN DEL SISTEMA DE INFORMACIÓN INTEGRAL DEL SANATORIO DE AGUA DE DIOS CUNDINAMARCA
2011011000149;PROGRAMA DE COBERTURA CONDICIONADA PARA CRÉDITOS DE VIVIENDA SEGUNDA GENERACIÓN
2011011000182;PREVENCIÓN ATENCION A LA POBLACION DESPLAZADA NIVEL NACIONAL
2011011000184;ASISTENCIA Y ATENCIÓN INTEGRAL A VÍCTIMAS A NIVEL NACIONAL
2011011000185;IMPLEMENTACIÓN OBRAS PARA LA PROSPERIDAD A NIVEL NACIONAL - FIP
2011011000191;CONTROL OPERATIVO A LA DISTRIBUCIÓN DE COMBUSTIBLE LÍQUIDOS DERIVADOS DEL PETRÓLEO, AL CONTRABANDO Y A LA DESTINACIÓN ILÍCITA DE ESTOS PRODUCTOS EN ZONAS DE FRONTERA
2011011000195;IMPLEMENTACIÓN DEL CENTRO DE RESPUESTA A EMERGENCIAS CIBERNÉTICAS DE COLOMBIA (COLCERT) A NIVEL NACIONAL
2011011000200;ACTUALIZACIÓN Y RENOVACION DE LA INFRAESTRUCTURA TECNOLOGICA Y DE LA INFORMACIÓN PARA LA GOBERNABILIDAD ELECTRONICA DE LA SUPERINTENDENCIA DE SOCIEDADES A NIVEL NACIONAL
2011011000205;CONSTRUCCIÓN ADECUACIÓN Y DOTACIÓN DE LAS INSTALACIONES DE INVESTIGACIÓN CRIMINAL A NIVEL NACIONAL.
2011011000206;IMPLEMENTACIÓN DEL CENTRO CIBERNETICO DE LA POLICIA NACIONAL
2011011000208;IMPLEMENTACIÓN POLITICA PARA MEJORAR LA COMPETITIVIDAD DEL SECTOR LACTEO  NACIONAL
2011011000209;"ESTUDIOS PARA REGULAR MONOPOLIO FORTALECER E INCENTIVAR MERCADOS, ESTABLECER TARIFAS A USUARIOS, ARMONIZACION DE MARCOS REGULATORIOS PARA INTERCAMBIOS INTERNACIONALES;Y COMPILAR TODA LA REGULACION VIGENTE A NIVEL NACIONAL"
2011011000216;DESARROLLO IMPLEMENTACION Y MANTENIMIENTO DE SERVICIOS DE TECNOLOGIAS DE INFORMACION Y COMUNICACIONES EN EL DEPARTAMENTO NACIONAL DE PLANEACION
2011011000227;ADMINISTRACIÓN DEL SUBSISTEMA NACIONAL DE LA CALIDAD.
2011011000230;IMPLEMENTACIÓN DE LA POLÍTICA DE PRODUCTIVIDAD Y COMPETITIVIDAD A TRAVÉS DE LAS COMISIONES REGIONALES DE COMPETITIVIDAD A NIVEL NACIONAL
2011011000235;CAPACITACIÓN INTEGRAL INSTITUCIONAL DE LARGO Y MEDIANO PLAZO Y AREAS DE APOYO NACIONAL
2011011000252;DESARROLLO  DE LA POLÍTICA INTERSECTORIAL DE PREVENCIÓN DE RECLUTAMIENTO NIVEL NACIONAL
2011011000277;FORTALECIMIENTO DE LA CAPACIDAD INSTITUCIONAL PARA LA ADMINSISTRACIÓN, GESTIÓN E IMPLEMENTACION DE POLITICAS, PROGRAMAS Y PROYECTOS PARA LA SEGURIDAD VIAL EN LOS MODOS DE TRANSPORTE TERRESTRE AUTOMOTOR, TERRESTRE FÉRREO Y ACUATICO. NACIONAL
2011011000278;IMPLEMENTACIÓN DE TIC EN LA EDUCACION FORMAL PARA POBLACION SORDA A NIVEL NACIONAL
2011011000282;IMPLEMENTACIÓN PLAN NACIONAL DE MEJORAMIENTO DE LA CALIDAD DE LA ATENCIÒN EN SALUD EN COLOMBIA
2011011000284;DISEÑO ORGANIZACIÓN Y PUESTA EN  MARCHA DEL SISTEMA DE INVESTIGACION DE LA ESCUELA TECNOLÓGICA INSTITUTO TECNICO CENTRAL EN BOGOTÁ
2011011000285;APOYO A LA IMPLEMENTACION DE LA POLÍTICA LOGÍSTICA NACIONAL
2011011000287;ASESORIA A LAS SECRETARIAS DE EDUCACIÓN CERTIFICADAS  E INSTITUCIONES DE EDUCACIÓN PARA EL TRABAJO EN LA APLICACIÓN DE ESTÁNDARES DE CALIDAD DE PROGRAMAS E INSTITUCIONES EN COLOMBIA
2011011000291;FORTALECIMIENTO DE CAPACIDADES LOCALES Y REGIONALES PARA LA CONSTRUCCIÓN COLECTIVA DE CONDICIONES DE DESARROLLO Y PAZ
2011011000301;FORTALECIMIENTO DEL MODELO DE GESTIÓN EN LOS DIFERENTES NIVELES DEL SISTEMA EDUCATIVO EN  COLOMBIA
2011011000306;DISEÑO Y ARTICULACIÓN DE  LOS INSTRUMENTOS, ESTRATEGIAS, LINEAMIENTOS Y DEMÁS REQUERIMIENTOS TÉCNICOS NECESARIOS PARA EL DESARROLLO DE LA POLÍTICA PÚBLICA DE PROTECCIÓN SOCIAL A NIVEL NACIONAL
2011011000308;ADECUACIÓN Y MANTENIMIENTO DE LAS SEDES DE LA PRESIDENCIA DE LA REPÚBLICA
2011011000311;ASISTENCIA TÉCNICA PARA EL APOYO EN EL FORTALECIMIENTO DE POLÍTICA, LA IMPLEMENTACIÓN DE ESTRATEGIAS PARA SU DESARROLLO Y EL SEGUIMIENTO Y APOYO A LAS ESTRATEGIAS Y PROYECTOS, EN EL MARCO DE LA POLÍTICA NACIONAL DE TRANSPORTE URBANO.
2011011000317;IMPLEMENTACIÓN PROGRAMA PARA LA FORMACION Y DESARROLLO DEL  JOVEN RURAL NACIONAL
2011011000326;IMPLEMENTACION DE LOS LINEAMIENTOS DE POLITICA PARA LA REDUCCION DEL RIESGO  ANTE LA AMENAZA DE FLUJO DE LODO (AVALANCHA) EN EL VOLCAN NEVADO DEL HUILA  EN PAEZ E INZA EN CAUCA  Y LA PLATA, NATAGA, PAICOL, TESALIA Y GIGANTE EN HUILA
