codBPIN;nomProy
2,01901E+12;DESARROLLO DE LA FASE DE  PROSPECTIVA , ZONIFICACION AMBIENTAL Y FORMULACION EN EL MARCO DE LA ACTUALIZACION DEL PLAN DE ORDENACION Y MANEJO DE LA CUENCA DEL RIO GUIZA ALTO MIRA DEPARTAMENTO DE   NARIÑO
2,01901E+12;DESARROLLO DE LA FASE DE PROSPECTIVA , ZONIFICACION AMBIENTAL Y FORMULACION EN EL MARCO DEL PLAN DE ORDENACION Y MANEJO DE LA CUENCA DEL RIO MIRA, DEPARTAMENTO DE  NARIÑO
2,01801E+12;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA SOCAVACION ACELERADA DEL SUELO DE LADERA AGUAS ADENTRO DE LA DESEMBOCADURA DE LA QUEBRADA LA SALADERA CON EL RIO PAMPLONITA POR SU MARGEN IZQUIERDA, SECTOR CARCEL MODELO, MUNICIPIO DE CUCUTA, NORTE DE SANTAN
2,01801E+12;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA SOCAVACION ACELERADA DEL SUELO DE LADERA EN LA MARGEN IZQUIERDA DEL RIO PAMPLONITA, SECTOR AVENIDA DEL RIO, 400 M AGUAS ABAJO DEL PUENTE LA GAZAPA (ENRIQUE C. CORREDOR), MUNICIPIO DE CUCUTA, NORTE DE SANTAND
2,01801E+12;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA SOCAVACION ACELERADA DEL SUELO DE LADERA MARGEN IZQUIERDA Y DERECHA RIO PAMPLONITA, AGUAS ABAJO INMEDIATAMENTE ESPUES DEL PUENTE ELIAS M. SOTO, MUNICIPIO DE CUCUTA, NORTE DE SANTANDER 
2,01801E+12;IMPLEMENTACION DE ACCIONES EN EL MARCO DE LA GESTION DE RIESGO PARA LA RECUPERACION AMBIENTAL DE LA RONDA HIDRICA DE LA QUEBRADA AGUA LINDA Y RIO PAMPLONITA EN EL SECTOR BARRIO MONTEBELLO 1 Y LADERAS ALEDANAS, MUNICIPIO DE LOS PATIOS, NORTE DE SANTAN
2,01901E+12;IMPLEMENTACION DE MECANISMOS  PARA LA GENERACION DEL CONOCIMIENTO EN  GESTION DE RIESGO Y  LA VARIABILIDAD CLIMATICA EN EL DEPARTAMENTO DE   LA GUAJIRA
2,02001E+12;ELABORACION DEL ESTUDIO PARA EL ACOTAMIENTO DE LA RONDA HIDRICA DEL RIO GUATAPURI EN EL MUNICIPIO DE VALLEDUPAR
2,01901E+12;DESARROLLO DE ESTUDIOS DE CONOCIMIENTO EN GESTION DE RIESGO Y ADAPTACION AL CAMBIO CLIMATICO FRENTE AL FENOMENO DE HURACANES EN EL ARCHIPIELAGO DE SAN ANDRES Y PROVIDENCIA
2,01901E+12;IMPLEMENTACION DE MEDIDAS DE ADAPTACION FRENTE A LA VULNERABILIDAD HIDRICA EN COMUNIDADES INDIGENAS DE LA JURISDICCION DE CARSUCRE  SUCRE
2,01901E+12;"FORMULACION DEL PLAN DE ORDENACION Y MANEJO DE LA CUENCA HIDROGRAFICA DIRECTOS RIO MAGDALENA – BRAZO MORALES – RIO BOQUE – NSS CODIGO 2320-01, CON INCORPORACION DEL COMPONENTE DE GESTION DEL RIESGO,ETAPA I; EN JURISDICCION DE LA CSB, DPTO DE BOLIVAR"
2,01801E+12;CONSOLIDACION DE LAS ACCIONES PARA LA GESTION SOCIAL DEL RIESGO POR FLUJO DE LODO (AVALANCHA) EN LOS DEPARTAMENTOS DEL   CAUCA, HUILA
2,01801E+12;FORTALECIMIENTO DE LOS CUERPOS DE BOMBEROS DE COLOMBIA -  NACIONAL
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
2,02001E+12;FORTALECIMIENTO FINANCIERO DE LA POLITICA NACIONAL DE GESTION DEL RIESGO DE DESASTRES EN EL TERRITORIO NACIONAL
2,01801E+12;FORTALECIMIENTO DE LA GESTION DEL RIESGO DE DESASTRES EN LA  ZONA DE AMENAZA VOLCANICA ALTA-ZAVA DEL VOLCAN GALERAS  PASTO, NARIÑO, LA FLORIDA
2,01801E+12;FORTALECIMIENTO DE LA GESTION DEL RIESGO DE DESASTRES EN LA  ZONA DE AMENAZA VOLCANICA ALTA-ZAVA DEL VOLCAN GALERAS  PASTO, NARIÑO, LA FLORIDA
2,01801E+12;FORTALECIMIENTO  DE LA REDUCCION DEL RIESGO DE DESASTRES EN EL MARCO DE LA LEY 1523 DE 2012, POR FENOMENO DE EROSION COSTERA EN LA CIUDAD DE  CARTAGENA
2,01801E+12;FORTALECIMIENTO  DE LA REDUCCION DEL RIESGO DE DESASTRES EN EL MARCO DE LA LEY 1523 DE 2012, POR FENOMENO DE EROSION COSTERA EN LA CIUDAD DE  CARTAGENA
2,01801E+12;IMPLEMENTACION DEL SISTEMA NACIONAL CATASTRAL MULTIPROPOSITO DESDE EL DNP ALCANCE  NACIONAL
2,01801E+12;FORTALECIMIENTO AL MANEJO DE LAS SUSTANCIAS QUIMICAS Y MERCANCIAS PELIGROSAS DURANTE SU TRANSPORTE EN LOS DIFERENTES MODOS  NACIONAL
2,01801E+12;MEJORAMIENTO Y MANTENIMIENTO DEL CANAL NAVEGABLE EN EL RIO MAGDALENA  NACIONAL
2,01801E+12;MEJORAMIENTO Y MANTENIMIENTO DEL CANAL NAVEGABLE EN EL RIO MAGDALENA  NACIONAL
2,01901E+12;CONSTRUCCION DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE LA RED VIAL PRIMARIA. NACIONAL
2,01901E+12;CONSTRUCCION DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE LA RED VIAL PRIMARIA. NACIONAL
2,01901E+12;CONSTRUCCION DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE LA RED VIAL PRIMARIA. NACIONAL
2,01701E+12;ADECUACION MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL.  NACIONAL
2,01701E+12;IMPLEMENTACION DE LA GESTION DEL RIESGO EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL-[PREVIO CONCEPTO DNP]
2,01801E+12;CONSTRUCCION DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL
2,01801E+12;CONSTRUCCION DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL
2,01901E+12;IMPLEMENTACION DE METODOLOGIA DE CLASIFICACION POR NIVEL DE RIESGO A LOS PRESTADORES DEL SECTOR DE ACUEDUCTO Y ALCANTARILLADO NACIONAL
2,01801E+12;LEVANTAMIENTO , GENERACION Y ACTUALIZACION DE LA RED GEODESICA Y LA CARTOGRAFIA BASICA A NIVEL   NACIONAL
2,01801E+12;LEVANTAMIENTO , GENERACION Y ACTUALIZACION DE LA RED GEODESICA Y LA CARTOGRAFIA BASICA A NIVEL   NACIONAL
2,01801E+12;GENERACION DE ESTUDIOS GEOGRAFICOS E INVESTIGACIONES PARA LA CARACTERIZACION, ANALISIS Y DELIMITACION GEOGRAFICA DEL TERRITORIO  NACIONAL
2,01801E+12;GENERACION DE ESTUDIOS GEOGRAFICOS E INVESTIGACIONES PARA LA CARACTERIZACION, ANALISIS Y DELIMITACION GEOGRAFICA DEL TERRITORIO  NACIONAL
2,01801E+12;ACTUALIZACION  Y GESTION CATASTRAL  NACIONAL
2,01801E+12;ACTUALIZACION  Y GESTION CATASTRAL  NACIONAL
2,01801E+12;ACTUALIZACION  Y GESTION CATASTRAL  NACIONAL
2,01801E+12;ACTUALIZACION  Y GESTION CATASTRAL  NACIONAL
2,01801E+12;GENERACION DE ESTUDIOS DE SUELOS, TIERRAS Y APLICACIONES AGROLOGICAS COMO INSUMO PARA EL ORDENAMIENTO INTEGRAL Y EL MANEJO SOSTENIBLE DEL TERRITORIO A NIVEL  NACIONAL
2,01801E+12;GENERACION DE ESTUDIOS DE SUELOS, TIERRAS Y APLICACIONES AGROLOGICAS COMO INSUMO PARA EL ORDENAMIENTO INTEGRAL Y EL MANEJO SOSTENIBLE DEL TERRITORIO A NIVEL  NACIONAL
2,01801E+12;FORTALECIMIENTO DE LOS PROCESOS DE DIFUSION Y ACCESO A LA INFORMACION GEOGRAFICA A NIVEL   NACIONAL
2,01801E+12;FORTALECIMIENTO DE LOS PROCESOS DE DIFUSION Y ACCESO A LA INFORMACION GEOGRAFICA A NIVEL   NACIONAL
2,01801E+12;APOYO PLAN TODOS SOMOS PAZCIFICO EN EL LITORAL PACIFICO  NACIONAL
2017011000325;FORTALECIMIENTO DE LA INVESTIGACIÓN Y CARACTERIZACIÓN DE MATERIALES GEOLÓGICOS EN TERRITORIO  NACIONAL
2017011000232;FORTALECIMIENTO FORTALECER LA GESTIÓN AMBIENTAL DEL ESTADO COLOMBIANO SOBRE LAS ZONAS MARINAS Y COSTERAS Y RECURSOS ACUÁTICOS  NACIONAL
2018011000849;MEJORAMIENTO DE LA CAPACIDAD EN EL DESARROLLO DE LA BÚSQUEDA E IDENTIFICACIÓN DE PERSONAS DESAPARECIDAS, ENFOQUE DIFERENCIAL Y ATENCIÓN PSICOSOCIAL A VÍCTIMAS EN EL NIVEL  NACIONAL
2,02101E+12;IMPLEMENTACION DE ACCIONES DE MITIGACION DEL RIESGO EN ZONAS DEGRADADAS EN LAS VEREDAS CASA GRANDE Y CANADA EN EL MUNICIPIO DE MANAURE, DEPARTAMENTO DEL CESAR
2,02101E+12;IMPLEMENTACION DE MEDIDAS ESTRUCTURALES Y NO ESTRUCTURALES PARA EL CONTROL DE LA EROSION E INUNDACION EN LA CORRIENTE SUPERFICIAL ANIME EN LOS MUNICIPIOS DE CHIRIGUANA Y CURUMANI, DEPARTAMENTO DEL CESAR
2,02101E+12;ACTUALIZACION DEL PLAN DE ORDENACION Y MANEJO DE LA CUENCA HIDROGRAFICA DEL LAGO DE TOTA – (SZH 3516) LOCALIZADA EN EL DEPARTAMENTO DE BOYACA EN JURISDICCION DE LA CORPORACION AUTONOMA REGIONAL DE BOYACA
2,02101E+12;"MANTENIMIENTO LIMPIEZA, RECTIFICACION DE CAUCE Y PROTECCION DE TALUD DEL K0+000 AL K1 + 300 DEL CANAL DE AGUAS LLUVIAS ""EL PANTANO"" EN EL MUNICIPIO DE MANATI - ATLANTICO"
2,01801E+12;ASISTENCIA PARA FORTALECER TÉCNICAMENTE A LAS ENTIDADES TERRITORIALES EN LA IMPLEMENTACIÓN DE LOS COMPONENTES DEL SISTEMA NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES.  NACIONAL
2,01801E+12;FORTALECIMIENTO DE LA IMPLEMENTACIÓN, SEGUIMIENTO Y EVALUACIÓN DEL COMPONENTE PROGRAMÁTICO DEL PLAN NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES CON LOS ACTORES QUE CONFORMAN EL SNGRD.  NACIONAL
2,01801E+12;FORTALECIMIENTO DE LA GESTIÓN DEL RIESGO DE DESASTRES EN LA  ZONA DE AMENAZA VOLCÁNICA ALTA-ZAVA DEL VOLCÁN GALERAS  PASTO, NARIÑO, LA FLORIDA
2,02001E+12;FORTALECIMIENTO FINANCIERO DE LA POLÍTICA NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES EN EL TERRITORIO NACIONAL
;ATENCIÓN DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES
;ATENCIÓN DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES
;ATENCIÓN DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES
;ATENCIÓN DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES
2,01801E+12;IMPLEMENTACIÓN DEL SISTEMA NACIONAL CATASTRAL MULTIPROPÓSITO DESDE EL DNP ALCANCE  NACIONAL
2,01801E+12;CONSTRUCCIÓN , MEJORAMIENTO Y MANTENIMIENTO DE LAS VÍAS TRANSFERIDAS POR LA EMERGENCIA DEL RIO PÁEZ.  CAUCA, HUILA
2,01901E+12;IMPLEMENTACION DE METODOLOGIA DE CLASIFICACION POR NIVEL DE RIESGO A LOS PRESTADORES DEL SECTOR DE ACUEDUCTO Y ALCANTARILLADO NACIONAL
2,01801E+12;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA SOCAVACION ACELERADA DEL SUELO DE LADERA MARGEN IZQUIERDA Y DERECHA RIO PAMPLONITA, AGUAS ABAJO INMEDIATAMENTE ESPUES DEL PUENTE ELIAS M. SOTO, MUNICIPIO DE CUCUTA, NORTE DE SANTANDER 
2,01801E+12;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA SOCAVACION ACELERADA DEL SUELO DE LADERA EN LA MARGEN IZQUIERDA DEL RIO PAMPLONITA, SECTOR AVENIDA DEL RIO, 400 M AGUAS ABAJO DEL PUENTE LA GAZAPA (ENRIQUE C. CORREDOR), MUNICIPIO DE CUCUTA, NORTE DE SANTAND
2,01801E+12;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA SOCAVACION ACELERADA DEL SUELO DE LADERA EN LA MARGEN DERECHA DEL RIO PAMPLONITA, 330 M AGUAS ABAJO DEL PUENTE ENRIQUE CUADROS CORREDOR, MUNICIPIO DE CUCUTA, NORTE DE SANTANDER
2,01801E+12;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA SOCAVACION ACELERADA DEL SUELO DE LADERA AGUAS ADENTRO DE LA DESEMBOCADURA DE LA QUEBRADA LA SALADERA CON EL RIO PAMPLONITA POR SU MARGEN IZQUIERDA, SECTOR CARCEL MODELO, MUNICIPIO DE CUCUTA, NORTE DE SANTAN
2,02101E+12;ACTUALIZACION DEL PLAN DE ORDENACION Y MANEJO DE LA CUENCA HIDROGRAFICA DEL RIO RANCHERIA LOCALIZADA EN EL DEPARTAMENTO DE LA GUAJIRA
2,02001E+12;IMPLEMENTACIÓN DEL MANEJO FORESTAL SOSTENIBLE Y FORTALECIMIENTO COMUNITARIO, COMO ESTRATEGIA EN EL CONTROL DE LA DEFORESTACIÓN Y CONTRIBUCIÓN A LA MITIGACIÓN Y ADAPTACIÓN AL CAMBIO CLIMÁTICO EN EL DEPARTAMENTO DE PUTUMAYO
2,02101E+12;RESTAURACION ACTIVA EN RONDAS HIDRICAS DEGRADADAS DE LA CUENCA ALTA DE CANO GRANDE DEPARTAMENTO DEL GUAVIARE, MUNICIPIO EL RETORNO
2,02101E+12;IMPLEMENTACION DE ACCIONES CORRECTIVAS PARA LA REDUCCION Y MITIGACION DEL RIESGO POR MOVIMIENTOS EN MASA E INUNDACION EN EL MUNICIPIO DE BARRANCO MINAS
2,02101E+12;RECUPERACION ECOLOGICA POST HURACAN IOTA EN EL MUNICIPIO DE PROVIDENCIA
2,02101E+12;IMPLEMENTACION DE ESTRATEGIAS PARA LA ATENCION Y ADAPTACION ANTE LOS EFECTOS DEL CAMBIO CLIMATICO EN LAS ISLAS DE SAN ANDRES Y PROVIDENCIA
2,01801E+12;GENERACIÓN DE ESTUDIOS GEOGRÁFICOS E INVESTIGACIONES PARA LA CARACTERIZACIÓN, ANÁLISIS Y DELIMITACIÓN GEOGRÁFICA DEL TERRITORIO  NACIONAL
2,01801E+12;GENERACIÓN DE ESTUDIOS GEOGRÁFICOS E INVESTIGACIONES PARA LA CARACTERIZACIÓN, ANÁLISIS Y DELIMITACIÓN GEOGRÁFICA DEL TERRITORIO  NACIONAL
2,01801E+12;ACTUALIZACIÓN  Y GESTIÓN CATASTRAL  NACIONAL
2,01801E+12;ACTUALIZACIÓN  Y GESTIÓN CATASTRAL  NACIONAL
2,01801E+12;ACTUALIZACIÓN  Y GESTIÓN CATASTRAL  NACIONAL
2,01801E+12;LEVANTAMIENTO , GENERACIÓN Y ACTUALIZACIÓN DE LA RED GEODÉSICA Y LA CARTOGRAFÍA BÁSICA A NIVEL   NACIONAL
2,01801E+12;LEVANTAMIENTO , GENERACIÓN Y ACTUALIZACIÓN DE LA RED GEODÉSICA Y LA CARTOGRAFÍA BÁSICA A NIVEL   NACIONAL
2,01801E+12;GENERACIÓN DE ESTUDIOS DE SUELOS, TIERRAS Y APLICACIONES AGROLÓGICAS COMO INSUMO PARA EL ORDENAMIENTO INTEGRAL Y EL MANEJO SOSTENIBLE DEL TERRITORIO A NIVEL  NACIONAL
2,01801E+12;GENERACIÓN DE ESTUDIOS DE SUELOS, TIERRAS Y APLICACIONES AGROLÓGICAS COMO INSUMO PARA EL ORDENAMIENTO INTEGRAL Y EL MANEJO SOSTENIBLE DEL TERRITORIO A NIVEL  NACIONAL
2,01801E+12;FORTALECIMIENTO DE LOS PROCESOS DE DIFUSIÓN Y ACCESO A LA INFORMACIÓN GEOGRÁFICA A NIVEL   NACIONAL
2,01801E+12;FORTALECIMIENTO DE LOS PROCESOS DE DIFUSIÓN Y ACCESO A LA INFORMACIÓN GEOGRÁFICA A NIVEL   NACIONAL
;CONVENCION MARCO DE LAS NACIONES UNIDAS SOBRE CAMBIO CLIMATICO. (LEY 164 DE 1994)
;PROTOCOLO DE KYOTO DE LA CONVENCION MARCO DE LAS NACIONES UNIDAS. LEY 629/2000 Y DECRETO 1546/2005
;FONDO DE MITIGACIÓN DE EMERGENCIAS - FOME 
2,01901E+12;RECONSTRUCCIÓN DE ZONAS E INFRAESTRUCTURAS AFECTADAS POR LA OCURRENCIA DEL FENÓMENO DE LA NIÑA 2010-2011.  NACIONAL-[PREVIO CONCEPTO DNP]
2,01901E+12;RECONSTRUCCIÓN DE ZONAS E INFRAESTRUCTURAS AFECTADAS POR LA OCURRENCIA DEL FENÓMENO DE LA NIÑA 2010-2011.  NACIONAL-[PREVIO CONCEPTO DNP]
2,01801E+12;APOYO PLAN TODOS SOMOS PAZCIFICO EN EL LITORAL PACIFICO  NACIONAL
2,02001E+12;FORTALECIMIENTO DEL SERVICIO HIDROGRÁFICO NACIONAL
;FONDO NACIONAL DE EMERGENCIAS
;FONDO NACIONAL DE EMERGENCIAS
;FONDO NACIONAL DE EMERGENCIAS
2,02001E+12;FORTALECIMIENTO DE LA INFRAESTRUCTURA OPERATIVA DE LA DEFENSA CIVIL COLOMBIANA A NIVEL NACIONAL
2,01701E+12;MEJORAMIENTO DE LA CAPACIDAD DE RESPUESTA PARA INTERVENIR ANTE LA OCURRENCIA DE DESASTRES EN EL TERRITORIO   NACIONAL
2,01701E+12;FORTALECIMIENTO DE LOS SERVICIOS DE LA DEFENSA CIVIL COLOMBIANA EN  MOCOA
2,01901E+12;DESARROLLO DE INICIATIVAS CLIMÁTICAMENTE INTELIGENTES PARA LA ADAPTACIÓN AL CAMBIO CLIMÁTICO Y LA SOSTENIBILIDAD EN SISTEMAS PRODUCTIVOS AGROPECUARIOS PRIORIZADOS (ARROZ, MAÍZ, BANANO, CAÑA DE AZÚCAR, PAPA Y GANADERÍA BOVINA).  NACIONAL
2,01801E+12;MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCIÓN AGROPECUARIA FRENTE A LOS FENÓMENOS CLIMÁTICOS  NACIONAL
2,01801E+12;MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCIÓN AGROPECUARIA FRENTE A LOS FENÓMENOS CLIMÁTICOS  NACIONAL
;FONDO DE MITIGACIÓN DE EMERGENCIAS - FOME 
;MEJORAMIENTO DE LA RED DE URGENCIAS Y ATENCIÓN DE ENFERMEDADES CATASTRÓFICAS Y ACCIDENTES DE TRÁFICO (SERVICIOS INTEGRANTES DE SALUD)
;PROGRAMA EMERGENCIA SANITARIA
;PROGRAMA EMERGENCIA SANITARIA
2,01801E+12;ASISTENCIA PARA INCREMENTAR LA CAPACIDAD DE RESPUESTA  DEL SECTOR SALUD HACIA LA POBLACIÓN  AFECTADA POR EMERGENCIAS Y DESASTRES  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA VIGILANCIA, DETECCIÓN, VALORACIÓN Y RESPUESTA ANTE RIESGOS, EVENTOS, EMERGENCIAS Y EPIDEMIAS EN SALUD PÚBLICA A NIVEL  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA VIGILANCIA, DETECCIÓN, VALORACIÓN Y RESPUESTA ANTE RIESGOS, EVENTOS, EMERGENCIAS Y EPIDEMIAS EN SALUD PÚBLICA A NIVEL  NACIONAL
2,01701E+12;INVESTIGACIÓN MONITOREO Y EVALUACIÓN DE AMENAZAS GEOLÓGICAS DEL TERRITORIO  NACIONAL
2,01701E+12;INVESTIGACIÓN MONITOREO Y EVALUACIÓN DE AMENAZAS GEOLÓGICAS DEL TERRITORIO  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA INVESTIGACIÓN Y CARACTERIZACIÓN DE MATERIALES GEOLÓGICOS EN TERRITORIO  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA INVESTIGACIÓN Y CARACTERIZACIÓN DE MATERIALES GEOLÓGICOS EN TERRITORIO  NACIONAL
2,01701E+12;FORTALECIMIENTO INSTITUCIONAL DEL SERVICIO GEOLÓGICO COLOMBIANO A NIVEL   NACIONAL 
2,01801E+12;MODERNIZACIÓN DE LOS DATACENTER PRINCIPAL Y ALTERNO DEL SERVICIO GEOLÓGICO COLOMBIANO  NACIONAL
2,01801E+12;MODERNIZACIÓN DE LOS DATACENTER PRINCIPAL Y ALTERNO DEL SERVICIO GEOLÓGICO COLOMBIANO  NACIONAL
2,01901E+12;FORMACIÓN Y DESARROLLO DEL TALENTO HUMANO DEL SERVICIO GEOLÓGICO COLOMBIANO A NIVEL NACIONAL
2,01801E+12;DESARROLLO E IMPLEMENTACIÓN DE PROYECTOS ENERGÉTICOS SOSTENIBLES EN LAS ZONAS NO INTERCONECTADAS, ZNI  NACIONAL
2,01801E+12;DESARROLLO E IMPLEMENTACIÓN DE PROYECTOS ENERGÉTICOS SOSTENIBLES EN LAS ZONAS NO INTERCONECTADAS, ZNI  NACIONAL
;FONDO DE MITIGACIÓN DE EMERGENCIAS - FOME 
2,01901E+12;CONSTRUCCION DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE LA RED VIAL PRIMARIA. NACIONAL
2,01801E+12;CONSTRUCCIÓN DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL
2,01801E+12;CONSTRUCCIÓN DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL
2,01701E+12;IMPLEMENTACIÓN DE LA GESTIÓN DEL RIESGO EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL
2,01801E+12;FORTALECIMIENTO AL MANEJO DE LAS SUSTANCIAS QUÍMICAS Y MERCANCÍAS PELIGROSAS DURANTE SU TRANSPORTE EN LOS DIFERENTES MODOS  NACIONAL
2,01701E+12;ADECUACIÓN MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL.  NACIONAL
2,01701E+12;ADECUACIÓN MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL.  NACIONAL
2,01801E+12;MEJORAMIENTO DE LA CAPACIDAD EN EL DESARROLLO DE LA BÚSQUEDA E IDENTIFICACIÓN DE PERSONAS DESAPARECIDAS, ENFOQUE DIFERENCIAL Y ATENCIÓN PSICOSOCIAL A VÍCTIMAS EN EL NIVEL  NACIONAL
;FONDO DE MITIGACIÓN DE EMERGENCIAS - FOME 
2,01701E+12;INVESTIGACIÓN CIENTÍFICA HACIA LA GENERACIÓN DE INFORMACIÓN Y CONOCIMIENTO DE  LAS  ZONAS MARINAS Y COSTERAS DE INTERES DE LA NACIÓN  NACIONAL
2,01801E+12;CONSOLIDACIÓN SISTEMA DE INFORMACIÓN AMBIENTAL SIAC COMO EJE CENTRAL DE INFORMACIÓN AMBIENTAL OFICIAL Y SOPORTE PARA LA TOMA DE DECISIONES A NIVEL REGIONAL Y NACIONAL Y CONOCIMIENTO EN MATERIA AMBIENTAL A NIVEL NACIONAL Y REGIONAL  BOGOTÁ
2,01801E+12;CONSOLIDACIÓN SISTEMA DE INFORMACIÓN AMBIENTAL SIAC COMO EJE CENTRAL DE INFORMACIÓN AMBIENTAL OFICIAL Y SOPORTE PARA LA TOMA DE DECISIONES A NIVEL REGIONAL Y NACIONAL Y CONOCIMIENTO EN MATERIA AMBIENTAL A NIVEL NACIONAL Y REGIONAL  BOGOTÁ
2,01701E+12;FORTALECIMIENTO DE LA GESTIÓN DE CAMBIO CLIMÁTICO EN LA PLANEACIÓN SECTORIAL Y TERRITORIAL  NACIONAL
2,01701E+12;FORTALECIMIENTO FORTALECER LA GESTIÓN AMBIENTAL DEL ESTADO COLOMBIANO SOBRE LAS ZONAS MARINAS Y COSTERAS Y RECURSOS ACUÁTICOS  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA GESTIÓN DEL CONOCIMIENTO HIDROLÓGICO, METEOROLÓGICO Y AMBIENTAL  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA GESTIÓN DEL CONOCIMIENTO HIDROLÓGICO, METEOROLÓGICO Y AMBIENTAL  NACIONAL
2,01701E+12;CONSERVACIÓN DE CUENCAS HIDROGRAFICAS ABASTECEDORAS DE ACUEDUCTOS MUNICIPALES A NIVEL  NACIONAL
2,02101E+12;IMPLEMENTACION DE UN PROCESO DE RESTAURACION ECOLOGICA COMO MEDIDA DE ADAPTACION AL CAMBIO CLIMATICO EN CUNDINAMARCA
2,02101E+12;REHABILITACION DE AREAS DEGRADADAS EN LAS QUEBRADAS AGUAS BLANCAS, EL BARRIAL, EL TIGRE, LOMAS VERDES, SAN DIEGO, TENERIFE, LA VORAGINE Y LA RONDA HIDRICA DE LA CIENAGA DE BETANCI EN EL MUNICIPIO DE MONTERIA DEPARTAMENTO DE CORDOBA MONTERIA
2,02001E+12;FORMULACIÓN DE UNA ESTRATEGIA DE PLANIFICACIÓN Y MANEJO AMBIENTAL DE LA RONDA HÍDRICA DE LA UNIDAD HIDROGRÁFICA DEL RÍO QUINDÍO EN DEPARTAMENTO DEL QUINDÍO
2,02101E+12;OPTIMIZACION HIDRAULICA Y RECUPERACION AMBIENTAL DEL ARROYO TREMENTINO LOCALIZADO EN LOS MUNICIPIOS DE MONTERIA Y SAN CARLOS EN EL DEPARTAMENTO DE CORDOBA
2,02001E+12;IMPLEMENTACIÓN DE SISTEMAS DE MONITOREO, PRONÓSTICOS Y ALERTAS PARA LA REDUCCIÓN DE LA VULNERABILIDAD DE LA POBLACIÓN DE LA JURISDICCIÓN DE CORPOURABA, DEPARTAMENTO DE ANTIOQUIA
2,01801E+12;CONSERVACION DEL AREA DE CAPTACION DE LAS CUENCAS YMICROCUENCAS HIDROGRAFICAS ABASTECEDORAS, DE ACUEDUCTOSDEL MUNICIPIO DE TURBO DEPARTAMENTO DE ANTIOQUIA
2,02101E+12;RECUPERACION DE AREAS AFECTADAS POR MINERIA A CIELO ABIERTO EN EL MUNICIPIO DE MEDIO SAN JUAN
